u_katz,u_perm_entropy,u_kurtosis,u_rms,u_pico,u_cresta,v_katz,v_perm_entropy,v_kurtosis,v_rms,v_pico,v_cresta,w_katz,w_perm_entropy,w_kurtosis,w_rms,w_pico,w_cresta,front_DE_Y_katz,front_DE_Y_perm_entropy,front_DE_Y_kurtosis,front_DE_Y_rms,front_DE_Y_pico,front_DE_Y_cresta,front_DE_Z_katz,front_DE_Z_perm_entropy,front_DE_Z_kurtosis,front_DE_Z_rms,front_DE_Z_pico,front_DE_Z_cresta,rear_NDE_Y_katz,rear_NDE_Y_perm_entropy,rear_NDE_Y_kurtosis,rear_NDE_Y_rms,rear_NDE_Y_pico,rear_NDE_Y_cresta,rear_NDE_Z_katz,rear_NDE_Z_perm_entropy,rear_NDE_Z_kurtosis,rear_NDE_Z_rms,rear_NDE_Z_pico,rear_NDE_Z_cresta,housing_katz,housing_perm_entropy,housing_kurtosis,housing_rms,housing_pico,housing_cresta
-0.34565373198880556,0.6865592922789954,-0.5131292566391329,-0.49768197220094557,-0.46501932475971597,0.48212053396725735,-0.3306827758359681,0.6899079064533908,-0.5108618282261943,-0.4951897613826385,-0.4666523464611518,0.4613700171933432,-0.3505702297524914,0.6867197177289941,-0.5212462550774081,-0.500036132045301,-0.4695371780754485,0.4803925359115054,-0.6256444724989706,0.6873345839733911,-0.27197374374908606,-0.8091958728990841,-0.4560687627122918,0.2904795785320538,-0.5438986726899545,0.6165626879191924,-0.389873100220631,-0.8064228166766669,-0.6009185238396357,0.6200187239843569,-0.5988155043868133,0.661671890100819,-0.16383228321756796,-1.051908511590101,-0.6782634623895097,0.2500989107154385,-0.590649929610503,0.6662110149563467,-0.4771591083165344,-0.8195477129742545,-0.622873845240895,0.3073696338003841,-0.3807331600425095,0.6591409309900109,-0.20574689420711675,-0.6642928688165065,-0.4648597825066548,0.2855091505623799
-0.34009932339603915,0.680277290853616,-0.5147938392438239,-0.49025488217729624,-0.4701540169880937,0.4240807235608645,-0.3471930206694541,0.6805797668753556,-0.5023992934327394,-0.49511946599517476,-0.4666523464611518,0.4610451043455624,-0.3490143765565045,0.6728326749720147,-0.5189656504734399,-0.4968894590159599,-0.45033536771915367,0.5557123167384472,-0.6189606405025174,0.6751793783198856,-0.21257182451130816,-0.7962936642078847,-0.5914615770924929,0.08314820182680373,-0.5298631442593845,0.6143492312720406,-0.35565098305050385,-0.7746092364253443,-0.7567157606171473,0.25887412170683255,-0.5938108200226332,0.6522353144134102,-0.04280227715869891,-1.0309011922858138,-0.5797820949401424,0.4526891993045771,-0.5797157230976616,0.6658214949601173,-0.25019379969645156,-0.7146113877190965,-0.5564205174898194,0.13579448514035186,-0.3722446744842732,0.6508129244499157,0.14132138977913644,-0.650782938945276,-0.43114796734229355,0.3611167231146443
-0.3152403281595339,0.6805115405180461,-0.5032365615196895,-0.4970603431265616,-0.4508981508970334,0.5447476861353368,-0.3204978555331178,0.6831446132473968,-0.5031969072334744,-0.4968050139970871,-0.4602807893591713,0.49837559336213594,-0.3082031013033468,0.6847264489247962,-0.5271659789377808,-0.49459607562640545,-0.4592960077327808,0.5029209874156638,-0.6243512397879083,0.6820943800239163,-0.3241395139917895,-0.7752836307824013,-0.5440739295893451,0.10805498862603055,-0.5275362063453612,0.6134768730517256,-0.14066042755451758,-0.8089810326644445,-0.5143652650830647,0.7674204475316232,-0.5957458919291779,0.6381724453526609,-0.09698776439728002,-1.0127387770756302,-0.5722059757860247,0.421985099248354,-0.5844584042476343,0.6662198460911463,0.057598079814155795,-0.8136477248244245,-0.5564205174898194,0.392779285476402,-0.3650670445209665,0.6519034970056367,-0.07374584539322333,-0.6432342058405917,-0.38619879055830486,0.4905116167826967
-0.28034747280120387,0.6852801601591682,-0.5155607987519789,-0.4974526358857075,-0.47785636342451787,0.42147332801278387,-0.2814434463487442,0.6883665862378685,-0.5089829228577871,-0.4956233034778378,-0.45900598857187036,0.4987770191752873,-0.2951800722257611,0.6854105535590076,-0.5247989909839437,-0.5004596809886874,-0.45417572979041265,0.5546289532647288,-0.6164333043363606,0.6792768028232441,-0.27145735827780754,-0.8389885174940908,-0.6591563595818185,0.06984586203404951,-0.5290346952509158,0.6148145250809581,-0.07862619137486496,-0.8213418315380906,-0.8692360564218994,0.2509310216883632,-0.5841658581315601,0.6433894899389737,-0.0268895208716634,-1.0400926514165703,-0.651748863473245,0.2888363910924755,-0.5789145734734823,0.6675401031345841,-0.03912819444764897,-0.8994387003315545,-0.8000832508703846,0.2518701613500983,-0.3562453184087482,0.6615089941571004,-0.06617762430269462,-0.6365889327493132,-0.4199106057226661,0.35738136069531967
-0.2962144809676473,0.6877055591049217,-0.5094843542361608,-0.48761619744528173,-0.4265075925775953,0.6129511317446177,-0.29255941340719577,0.6928015017516114,-0.5006670279561084,-0.4907793024928335,-0.4462622626592784,0.5350825225324065,-0.2876487090624971,0.6877966215421644,-0.5191033082298399,-0.48928076992859987,-0.41449219320671377,0.6868782836376077,-0.6191012225126848,0.684198161600218,-0.2825961141102287,-0.83185249864901,-0.5305352980316351,0.23367719279123658,-0.5248374489257788,0.6166975535164823,-0.04551701695956774,-0.8189608359736472,-0.6788171422283914,0.5472421724716693,-0.5889195056200837,0.6447803926133072,-0.0864219010361868,-1.053653724722477,-0.7275046006449801,0.12313934474544977,-0.5751292391081971,0.6638389420978069,0.2509139766328275,-0.9020602269683335,-0.4899671897387442,0.7762540558486206,-0.35032065678322,0.6488843557823486,-0.01792115108896441,-0.634151231254746,-0.43114796734229355,0.312756578107549
-0.30335901759569955,0.6988588146735497,-0.5081872233594874,-0.49022065328386893,-0.4508981508970334,0.5127580279604677,-0.29431223342908186,0.7045229430295739,-0.5081705018671681,-0.48980902250619185,-0.4666523464611518,0.4366095140862297,-0.30085575590738,0.7052757555103911,-0.5245091065977973,-0.4876116098231042,-0.428573111162709,0.6133227911108834,-0.6172752421932366,0.6863094210539931,-0.3221615949832961,-0.8134648161080998,-0.3883739802229662,0.3910282290685978,-0.5329978038247665,0.6155322992821907,-0.21435563281929687,-0.8199302047914333,-0.8346143790059029,0.3012686409494042,-0.5894515439113238,0.6436964724918438,-0.2473634109147589,-1.029144487020088,-0.6858386724820538,0.17076260117545777,-0.583648924799359,0.6673395688488392,-0.2375176237582657,-0.8696185093759188,-0.6671760637416116,0.38130503560080453,-0.3674859389725518,0.6468681027986998,-0.06444720176072383,-0.6527831460993501,-0.2625888915204875,0.9407975205646774
-0.35216993248085804,0.7017445928178064,-0.5234931770370321,-0.4972213485725811,-0.46501932475971597,0.4799776860211403,-0.3466812964124605,0.7043732096454766,-0.5042109501340444,-0.496683892901535,-0.4602807893591713,0.49781127650243345,-0.34282663097730215,0.7093210706388655,-0.5178520981586916,-0.4998622678316065,-0.45417572979041265,0.5517898074741007,-0.6181132185253662,0.680569075386986,-0.2680450236104148,-0.833266265028401,-0.6659264877110611,0.0498346731319933,-0.5339558330566916,0.6167429999515281,-0.2634827669612536,-0.7920668922085513,-0.8519253215787256,0.1736510725197445,-0.5902245105879516,0.6431701807199682,-0.06331904413861522,-1.060267917023479,-0.5570555556009364,0.5987103169569069,-0.5764930454747751,0.6668713925902132,-0.07578491765369141,-0.8084103208656797,-0.6154913235499353,0.2880881201748252,-0.3540598746847532,0.651326412904519,-0.12979878907625036,-0.6337860592056854,-0.3974361521779324,0.42430803648931337
-0.39710313261055025,0.6859597143794947,-0.5064409959740245,-0.48472319355727744,-0.4316422848059731,0.5757383046748238,-0.3950751822849158,0.6976962086734303,-0.5068728072992603,-0.4859626340213727,-0.43861590476999696,0.5478127334679715,-0.4012339154314035,0.6891893039449515,-0.5198927793840539,-0.4860001978792189,-0.4426546435766357,0.5402384181728275,-0.6156462265770848,0.685760068086078,-0.35921143236947956,-0.8017359372864601,-0.11081984803409654,0.7413397206327248,-0.5268082938884746,0.6151596193454265,-0.0284439691238032,-0.7934091992791803,-0.36722204548442183,0.9302966082663173,-0.5881493318775043,0.6463429607531541,-0.03165942298216246,-1.0618618137366014,-0.613871903948951,0.45046081621364037,-0.5701382932442521,0.6644284512941837,-0.22918521077958207,-0.7534426959177036,-0.33490942498623477,0.552209168476839,-0.32668642886866506,0.6414756042923774,-0.118410452601391,-0.6116283080257001,-0.3412496137743162,0.5435650042804762
-0.39025868863412716,0.7044651841838199,-0.5065668665807951,-0.48425948255806545,-0.4624516705516696,0.4321352930997922,-0.3869155330634885,0.7042257164109131,-0.504498287244805,-0.48296704324541295,-0.4462622626592784,0.49886007480966854,-0.3910986275469502,0.7074767477702105,-0.5236508798933217,-0.48180395414813454,-0.432413473233968,0.5680684573550348,-0.6111246794312618,0.6769880352986816,-0.24405060915229784,-0.8189253613158466,-0.50345641021544,0.24527620331472422,-0.5267713673143297,0.6154581687765847,-0.09204607420387795,-0.8119387913200379,-0.8346143790059029,0.27162960694978244,-0.5849263244506192,0.6486426402953577,-0.13858974549532563,-1.016525968341768,-0.5229657465921279,0.5594811106648682,-0.5785188372391677,0.6629517434688739,-0.1900297784132068,-0.8558559440848028,-0.563804811269519,0.5054460331978129,-0.34860863954632887,0.6488896890184385,0.05973154246612237,-0.6278204730158049,-0.3412496137743162,0.5932583054218623
-0.3243735177885288,0.6972628690515033,-0.5174231466194242,-0.48812927278714985,-0.47400519020630577,0.3966334298921884,-0.3173939533534078,0.7017196319978791,-0.5132120719492869,-0.48592271012989013,-0.46792714724845275,0.4130085022588734,-0.32940656050843997,0.702059738300508,-0.523699567230803,-0.48903830245004937,-0.47849781808907565,0.38752970557008154,-0.6193577225907951,0.6837925205837605,-0.23860964959981104,-0.8393751414820319,-0.5373038014601025,0.23927574484405714,-0.5323411470063171,0.6151169237809659,-0.27146374717596194,-0.8156905219582343,-0.8519253215787256,0.2578509108088639,-0.5892402433767161,0.6471653830225963,0.031010887089663007,-1.0575034063405806,-0.6782634623895097,0.26513517521008506,-0.5822026693852814,0.665248702652173,0.0036427963863649394,-0.8966457729666681,-0.231538172514142,1.185777933929914,-0.3535625073634459,0.6486693937396494,-0.24587044229626032,-0.6400495066685375,-0.43114796734229355,0.3297238689073951
